geo_aggregation_level	industry_code	industry_description	industry_ubiquity	industry_employment_share_nation	industry_complexity	industry_complexity_percentile
1	485310	Taxi and Ridesharing Services	233	0.000724241352121255	0.812295975187644	78.88
1	485320	Limousine Service	193	0.001010357214079	2.00969472822613	98.1
1	485410	School and Employee Bus Transportation	579	0.00116549319601026	-0.399040293119657	34.11
1	485510	Charter Bus Industry	319	0.000135603441682925	0.60568873312657	72.02
1	485991	Special Needs Transportation	480	0.000454015398089462	-0.210794887485088	40.55
1	485999	All Other Transit and Ground Passenger Transportation	362	0.000243574505575476	0.344601469245809	60.19
1	486110	Pipeline Transportation of Crude Oil	190	7.20151278348255e-05	-1.51343684619736	7.07
1	486210	Pipeline Transportation of Natural Gas	595	0.000203964464337666	-1.89999091432541	3.17
1	486910	Pipeline Transportation of Refined Petroleum Products	206	3.48315960023149e-05	0.176291940211035	53.85
1	486990	All Other Pipeline Transportation	47	7.18200892537849e-06	-0.285856129762319	37.7
1	487110	Scenic and Sightseeing Transportation, Land	243	6.77931161981813e-05	0.412274955198245	62.72
1	487210	Scenic and Sightseeing Transportation, Water	275	0.000119266092306345	0.381748634826197	62.09
1	487990	Scenic and Sightseeing Transportation, Other	146	1.80353323174041e-05	1.0112182774359	83.74
1	488111	Air Traffic Control	154	1.37215378190937e-05	1.4599987154391	94.3
1	488119	Other Airport Operations	158	0.000738295602813888	1.25876497463942	90.07
1	488190	Other Support Activities for Air Transportation	363	0.00084881937754653	-0.17760347997496	41.82
1	488210	Support Activities for Rail Transportation	402	0.000229009712714824	-0.919298633420841	19.32
1	488310	Port and Harbor Operations	100	5.96588600830162e-05	0.4964910404967	66.95
1	488320	Marine Cargo Handling	132	0.000363936255792961	0.374142944827959	61.56
1	488330	Navigational Services to Shipping	170	0.000106422228101934	0.173156957538016	53.64
1	488390	Other Support Activities for Water Transportation	182	5.41863069561703e-05	0.589029400341516	71.17
1	488410	Motor Vehicle Towing	1009	0.000507008527843972	-0.835310354780484	22.18
1	488490	Other Support Activities for Road Transportation	430	0.000259407049212892	-0.0455905056956469	46.46
1	488510	Freight Transportation Arrangement	292	0.00169168434194247	-0.00221636381217231	48.05
1	488991	Packing and Crating	253	0.00013268359939617	0.687403065757528	74.87
1	488999	All Other Support Activities for Transportation	256	9.81158791211451e-05	0.261128652529055	57.55
1	491110	Postal Service	331	7.47571408271026e-05	-0.393611325720321	34.42
1	492110	Couriers and Express Delivery Services	443	0.00576004573172865	0.322964893161733	59.66
1	492210	Local Messengers and Local Delivery	352	0.00139301717365187	0.732360000626013	76.35
1	493110	General Warehousing and Storage	405	0.0101309807978551	0.240356422997418	56.6
1	493120	Refrigerated Warehousing and Storage	313	0.000425327517389927	0.225479194785339	55.76
1	493130	Farm Product Warehousing and Storage	415	6.14887808874857e-05	-1.93057845892498	3.06
1	493190	Other Warehousing and Storage	353	0.000320109939347361	-0.0991679155075602	44.46
1	512110	Motion Picture and Video Production	68	0.00160001047242452	1.08190512762702	86.27
1	512120	Motion Picture and Video Distribution	56	5.19490997030572e-05	1.51319218722499	95.25
1	512131	Motion Picture Theaters (except Drive-Ins)	822	0.000687694563891553	-0.44271514192603	33.16
1	512132	Drive-In Motion Picture Theaters	243	1.44328549970066e-05	0.443038646962747	64.1
1	512191	Teleproduction and Other Postproduction Services	123	0.000151958000346067	0.902738133598069	81.2
1	512199	Other Motion Picture and Video Industries	109	2.55844726894473e-05	1.84464289168117	97.47
1	512230	Music Publishers	129	5.62112663416804e-05	0.608554691881384	72.33
1	512240	Sound Recording Studios	451	9.00561965810838e-05	-0.367354769933037	34.95
1	512250	Record Production and Distribution	125	6.62844354095435e-05	0.455214190429734	65.05
1	512290	Other Sound Recording Industries	203	2.80396642390176e-05	1.44242480649826	93.88
1	513110	Newspaper Publishers	1375	0.00053574229997434	-1.79714017206176	4.01
1	513120	Periodical Publishers	286	0.000396662582405808	0.14847012149511	52.59
1	513130	Book Publishers	214	0.000321297380120167	0.576671729218729	70.86
1	513140	Directory and Mailing List Publishers	150	9.17943345238871e-05	1.20033778369579	89.12
1	513191	Greeting Card Publishers	39	1.54252571887722e-05	2.13673267266412	98.84
1	513199	All Other Publishers	167	0.000252919148178864	0.781425602348745	77.93
1	513210	Software Publishers	103	0.00366496997633448	1.73717438763344	96.83
1	516110	Radio Broadcasting Stations	989	0.000320763892236733	-1.05863405347744	16.68
1	516120	Television Broadcasting Stations	277	0.000400913276186723	1.021505717637	83.95
1	516210	Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers	138	0.00137900307796121	0.450296838914667	64.52
1	517111	Wired Telecommunications Carriers	760	0.00266014267967086	-1.59503488730189	5.81
1	517112	Wireless Telecommunications Carriers (except Satellite)	521	0.000500646828244735	-0.736713026862355	24.82
1	517121	Telecommunications Resellers	346	0.000229101495576491	-0.313045570777844	36.75
1	517410	Satellite Telecommunications	125	5.28726647485731e-05	0.559896647908797	69.8
1	517810	All Other Telecommunications	285	0.000280322068815072	-0.659939216787921	26.93
1	518210	Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services	170	0.00286887411638631	0.921466502053649	81.73
1	519210	Libraries and Archives	358	0.00016488791098329	-0.297843880161174	37.28
1	519290	Web Search Portals and All Other Information Services	87	0.000933534958864413	1.03263268436584	84.37
1	521110	Monetary Authorities-Central Bank	62	0.000122897251771013	1.06446310432118	85.43
1	522110	Commercial Banking	1438	0.00793905691411655	-2.4837424072165	0.53
1	522130	Credit Unions	897	0.00178766626952987	-0.731932029033904	24.92
1	522180	Savings Institutions and Other Depository Credit Intermediation	594	0.000554695460908406	-0.699033315453801	26.08
1	522210	Credit Card Issuing	51	0.000378971435819652	1.40309238804998	93.45
1	522220	Sales Financing	211	0.000490808852759891	-0.189276656026738	41.71
1	522291	Consumer Lending	758	0.000531164629748739	-1.18758408279899	12.99
1	522292	Real Estate Credit	252	0.00105870957289052	0.156831015152038	52.8
1	522299	International, Secondary Market, and All Other Nondepository Credit Intermediation	605	0.000520139213491089	-1.18418488401316	13.2
1	522310	Mortgage and Nonmortgage Loan Brokers	208	0.00050273488834764	0.821459015754215	79.2
1	522320	Financial Transactions Processing, Reserve, and Clearinghouse Activities	148	0.00074847776402998	1.37353591127023	92.61
1	522390	Other Activities Related to Credit Intermediation	266	0.000433937897099985	-0.872390920018319	20.38
1	523150	Investment Banking and Securities Intermediation	103	0.00263861959861014	1.27011139340624	90.39
1	523160	Commodity Contracts Intermediation	265	0.000160155357178628	-1.30202406613698	10.45
1	523210	Securities and Commodity Exchanges	154	5.35897183553402e-05	-1.02861962978722	17.53
1	523910	Miscellaneous Intermediation	295	0.000264609990183594	-0.750102482737745	24.18
1	523940	Portfolio Management and Investment Advice	141	0.00338224434382952	1.93827812991166	97.78
1	523991	Trust, Fiduciary, and Custody Activities	250	0.000145820021472142	0.553014857108352	69.59
1	523999	Miscellaneous Financial Investment Activities	203	0.000229067077003366	0.223186094711581	55.65
1	524113	Direct Life Insurance Carriers	106	0.0013343277700452	1.39838662422026	93.35
1	524114	Direct Health and Medical Insurance Carriers	148	0.00283333120320609	1.66932609253308	96.2
1	524126	Direct Property and Casualty Insurance Carriers	295	0.00286626404125768	-0.240252119396843	39.6
1	524127	Direct Title Insurance Carriers	461	0.000364205867949106	-0.506754632320958	30.83
1	524128	Other Direct Insurance (except Life, Health, and Medical) Carriers	162	0.00012899507564296	0.754665969082087	77.19
1	524130	Reinsurance Carriers	83	0.00019789532260999	1.40388938633144	93.56
1	524210	Insurance Agencies and Brokerages	755	0.00792449785768475	-1.63760466929719	5.49
1	524291	Claims Adjusting	443	0.000437752622287986	-0.972991146158811	18.48
1	524292	Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds	204	0.00136323363504119	1.29633333568602	90.92
1	524298	All Other Insurance Related Activities	253	0.00064444762676022	0.369779138272948	61.25
1	525110	Pension Funds	142	2.93819885908855e-05	1.55583067821325	95.46
1	525120	Health and Welfare Funds	128	3.03973364980676e-05	1.95824083910364	97.99
1	525190	Other Insurance Funds	111	1.43582814219028e-05	1.46149953984767	94.4
1	525910	Open-End Investment Funds	124	2.26761032604003e-05	1.57795177418473	95.67
1	525920	Trusts, Estates, and Agency Accounts	273	2.5360751964136e-05	0.170309281085981	53.33
1	525990	Other Financial Vehicles	152	6.75521861863076e-05	1.13923265557647	87.01
1	531110	Lessors of Residential Buildings and Dwellings	568	0.00304248713565674	-0.525298053478444	30.2
1	531120	Lessors of Nonresidential Buildings (except Miniwarehouses)	450	0.00140633142502232	-0.177405457463857	41.92
1	531130	Lessors of Miniwarehouses and Self-Storage Units	842	0.000640833676582115	-0.514470385178338	30.52
1	531190	Lessors of Other Real Estate Property	1005	0.000386440266187738	-1.21940870687703	12.25
1	531210	Offices of Real Estate Agents and Brokers	633	0.00319641273109978	-0.350370428940524	35.48
1	531311	Residential Property Managers	368	0.00330775107872971	0.69585263355518	75.29
1	531312	Nonresidential Property Managers	266	0.00106095251657249	1.03469542685933	84.48
1	531320	Offices of Real Estate Appraisers	734	0.000180944175346017	-0.54783545360236	29.25
1	531390	Other Activities Related to Real Estate	393	0.000736402581292023	-0.0339567083616798	46.88
1	532111	Passenger Car Rental	299	0.000636800967097657	1.19170856440739	88.91
1	532112	Passenger Car Leasing	104	6.87453633879679e-05	1.68807555844022	96.41
1	532120	Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing	437	0.000548884458479166	0.637791669337705	73.07
1	532210	Consumer Electronics and Appliances Rental	483	5.42436712447117e-05	-0.396478607852477	34.32
1	532281	Formal Wear and Costume Rental	222	3.06497393676496e-05	0.905514142671689	81.31
1	532282	Video Tape and Disc Rental	212	1.64348686671001e-05	0.389291156637708	62.2
1	532283	Home Health Equipment Rental	637	0.000190340445809092	-0.280691310554007	37.91
1	532284	Recreational Goods Rental	545	0.000122008105298622	-0.895236524621517	20.17
1	532289	All Other Consumer Goods Rental	784	0.000369993924662929	-0.482002308212926	31.57
1	532310	General Rental Centers	721	0.000183628824049753	-0.591038739180803	28.09
1	532411	Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing	195	3.08562508063985e-05	0.573406938948114	70.43
1	532412	Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing	555	0.000569524129496348	-0.570543272228963	28.51
1	532420	Office Machinery and Equipment Rental and Leasing	170	6.34162209824754e-05	1.39705714004751	93.24
1	532490	Other Commercial and Industrial Machinery and Equipment Rental and Leasing	442	0.000489466528408023	-0.351728696168732	35.37
1	533110	Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)	208	0.000128742672773378	0.630838113569046	72.97
1	541110	Offices of Lawyers	205	0.00738099416947077	1.18685879059179	88.7
1	541191	Title Abstract and Settlement Offices	1099	0.000372500744072187	-1.28227753124932	11.09
1	541199	All Other Legal Services	245	0.000263112782252664	0.642119890999645	73.18
1	541211	Offices of Certified Public Accountants	392	0.00318940855146888	-0.711253165013298	25.66
1	541213	Tax Preparation Services	1103	0.00083431194897442	-1.23374563054687	11.62
1	541214	Payroll Services	240	0.0013412688489587	-0.0442481228944911	46.57
1	541219	Other Accounting Services	903	0.00232420593311494	-1.28554921173276	10.98
1	541310	Architectural Services	258	0.00128539029549056	1.44920496369432	94.19
1	541320	Landscape Architectural Services	867	0.000300393833375695	-1.02274364850408	17.85
1	541330	Engineering Services	328	0.00693311675025523	0.901139467485475	81.1
1	541340	Drafting Services	840	9.98654899216567e-05	-0.845085478220217	21.75
1	541350	Building Inspection Services	794	0.000211513604709709	-0.784480152222073	22.91
1	541360	Geophysical Surveying and Mapping Services	530	8.75321678852639e-05	-1.2908476885582	10.88
1	541370	Surveying and Mapping (except Geophysical) Services	1013	0.000344977358430041	-1.12673100872066	15.21
1	541380	Testing Laboratories and Services	445	0.00102577099841007	-0.137177771325713	42.66
1	541410	Interior Design Services	444	0.000657824978848066	0.134682199455405	52.16
1	541420	Industrial Design Services	258	0.000150305908836076	0.595444477557723	71.49
1	541430	Graphic Design Services	613	0.000731452043190904	-0.240630319727398	39.49
1	541490	Other Specialized Design Services	251	0.000179418285270817	0.858128261790527	79.73
1	541511	Custom Computer Programming Services	154	0.00665175065138871	1.6826022154621	96.3
1	541512	Computer Systems Design Services	179	0.0069199000181753	1.34379700599726	91.87
1	541513	Computer Facilities Management Services	244	0.000492237223544571	0.691404210569734	75.08
1	541519	Other Computer Related Services	274	0.000853311001339318	0.574244997135805	70.54
1	541611	Administrative Management and General Management Consulting Services	215	0.00576213952826041	0.609119634288122	72.44
1	541612	Human Resources Consulting Services	250	0.000620916795600554	0.47334364992963	66
1	541613	Marketing Consulting Services	223	0.00229472068880468	1.11370828286411	86.59
1	541614	Process, Physical Distribution, and Logistics Consulting Services	324	0.00102655688916309	0.460734451660574	65.36
1	541618	Other Management Consulting Services	287	0.0008567528586518	0.0777749847773711	50.16
1	541620	Environmental Consulting Services	497	0.000693614558469022	-0.0146790361716143	47.62
1	541690	Other Scientific and Technical Consulting Services	551	0.00153392107559601	-1.22452076066987	11.93
1	541713	Research and Development in Nanotechnology	116	0.000140221266910505	1.46367829825525	94.51
1	541714	Research and Development in Biotechnology (except Nanobiotechnology)	93	0.00166776917004957	1.71510686347343	96.62
1	541715	Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)	199	0.00319809350475404	0.956320102527324	82.68
1	541720	Research and Development in the Social Sciences and Humanities	186	0.000404309242068372	0.675883168572746	74.45
1	541810	Advertising Agencies	124	0.00138276043886067	1.66237873756819	96.09
1	541820	Public Relations Agencies	143	0.00046827042379199	1.02964600433165	84.16
1	541830	Media Buying Agencies	62	0.000112365168394819	1.44741773117487	93.98
1	541840	Media Representatives	197	0.000119931518053425	0.804994691272606	78.67
1	541850	Indoor and Outdoor Display Advertising	281	0.000201142141341431	0.533620183824421	68.85
1	541860	Direct Mail Advertising	188	0.000209322288887429	1.62859125355714	95.78
1	541870	Advertising Material Distribution Services	259	0.000109760829695042	0.743885445251406	76.66
1	541890	Other Services Related to Advertising	221	0.000612432617325286	0.376517878556199	61.77
1	541910	Marketing Research and Public Opinion Polling	173	0.000436186577210806	1.19370424629486	89.02
1	541921	Photography Studios, Portrait	786	0.000333487291435207	-0.705715427170149	25.87
1	541922	Commercial Photography	457	0.000114149197768456	0.074228487684556	50.05
1	541930	Translation and Interpretation Services	176	0.000268137893928887	0.700325990787711	75.4
1	541940	Veterinary Services	1553	0.00279451278915015	-1.3307720494533	9.71
1	541990	All Other Professional, Scientific, and Technical Services	496	0.00201560327004897	-0.434103575760202	33.47
1	551111	Offices of Bank Holding Companies	239	4.88915831238026e-05	-0.127344228244374	43.08
1	551112	Offices of Other Holding Companies	385	0.000510192245858017	-0.133194278630348	42.98
1	551114	Corporate, Subsidiary, and Regional Managing Offices	329	0.0144347537549573	0.706580175773832	75.71
1	561110	Office Administrative Services	414	0.0037421134715649	-0.270621621423823	38.33
1	561210	Facilities Support Services	450	0.00103273502303899	-0.439841528928404	33.37
1	561311	Employment Placement Agencies	290	0.00146090780914057	0.183023002712838	54.17
1	561312	Executive Search Services	255	0.000250813878789396	0.0595328602922291	49.84
1	561320	Temporary Help Services	404	0.0150462914893814	0.342824006953908	60.08
1	561330	Professional Employer Organizations	283	0.00244535931051429	-0.366492383073666	35.06
1	561410	Document Preparation Services	566	0.000371841054753961	-1.1636709764911	13.94
1	561421	Telephone Answering Services	319	0.000217754839303009	0.202687935919794	54.7
1	561422	Telemarketing Bureaus and Other Contact Centers	310	0.00188116432342344	0.310115275161754	59.13
1	561431	Private Mail Centers	535	0.000221351580194553	0.303695204841659	58.92
1	561439	Other Business Service Centers (including Copy Shops)	254	0.000254513875400314	0.823511844267336	79.3
1	561440	Collection Agencies	324	0.00052026541492588	0.566198721587613	70.33
1	561450	Credit Bureaus	124	0.000129075385646918	0.23411852901901	56.07
1	561491	Repossession Services	348	5.69799478081346e-05	0.213278478351551	55.02
1	561492	Court Reporting and Stenotype Services	760	0.000130773368587742	-1.18125894497688	13.41
1	561499	All Other Business Support Services	312	0.000594804571456526	0.258523821617342	57.44
1	561510	Travel Agencies	254	0.000588941941167599	0.296448285638916	58.71
1	561520	Tour Operators	279	0.00016176729368664	0.454767973922165	64.94
1	561591	Convention and Visitors Bureaus	471	6.08749830000931e-05	0.0146964255423632	48.68
1	561599	All Other Travel Arrangement and Reservation Services	162	0.000463589497847015	1.07808241383981	85.96
1	561611	Investigation and Personal Background Check Services	331	0.000276329514332594	0.282311910019453	58.39
1	561612	Security Guards and Patrol Services	240	0.00472917504806726	1.16115598640451	87.65
1	561613	Armored Car Services	211	0.000151912108915234	2.21282704484285	99.26
1	561621	Security Systems Services (except Locksmiths)	354	0.000862850682523747	0.753497689874506	77.09
1	561622	Locksmiths	561	0.000137857858222601	0.217257811305117	55.23
1	561710	Exterminating and Pest Control Services	801	0.000907439944006947	-0.590567781082421	28.19
1	561720	Janitorial Services	691	0.00822712889831356	-0.398151046338757	34.21
1	561730	Landscaping Services	1394	0.00737144875185749	-1.20068165450953	12.67
1	561740	Carpet and Upholstery Cleaning Services	704	0.000268826265391384	-0.349981733671354	35.59
1	561790	Other Services to Buildings and Dwellings	746	0.000931521472336611	-0.713423175216705	25.45
1	561910	Packaging and Labeling Services	287	0.000372919503378539	0.546513575384066	69.38
1	561920	Convention and Trade Show Organizers	193	0.000343721080510985	1.36677177634836	92.29
1	561990	All Other Support Services	541	0.00125523388900437	-0.422489437097006	33.69
1	562111	Solid Waste Collection	1105	0.00112619292193058	-1.09656336680115	15.84
1	562112	Hazardous Waste Collection	201	7.7849075979482e-05	0.580111897922519	71.07
1	562119	Other Waste Collection	468	0.000110414782584413	-0.344854060801554	35.9
1	562211	Hazardous Waste Treatment and Disposal	241	0.000254037751805421	-0.0693307306248484	45.93
1	562212	Solid Waste Landfill	529	0.000231212501394813	-0.70170798775529	25.98
1	562213	Solid Waste Combustors and Incinerators	98	2.7213618484022e-05	1.76596521278528	97.15
1	562219	Other Nonhazardous Waste Treatment and Disposal	362	0.000123826553245383	-0.0799403849543522	45.62
1	562910	Remediation Services	523	0.00059524054004944	-0.0247184517841307	47.31
1	562920	Materials Recovery Facilities	405	0.000154476292613033	-0.0591416553601161	46.36
1	562991	Septic Tank and Related Services	1051	0.000224437778918078	-1.05568584622872	17.11
1	562998	All Other Miscellaneous Waste Management Services	439	0.000147695833707444	0.00777474001343754	48.36
1	611110	Elementary and Secondary Schools	725	0.00751020722941018	-0.729377187903165	25.13
1	611210	Junior Colleges	582	0.000184816264822559	-1.57781704695521	6.12
1	611310	Colleges, Universities, and Professional Schools	391	0.0110694261398187	-0.243235632379138	39.39
1	611410	Business and Secretarial Schools	98	2.08576553136391e-05	1.46399215616468	94.61
1	611420	Computer Training	187	0.00011624873072907	1.18309490334755	88.38
1	611430	Professional and Management Development Training	331	0.000332448997812608	0.469341909671847	65.89
1	611511	Cosmetology and Barber Schools	346	0.000110277108291914	1.07974559000251	86.06
1	611512	Flight Training	239	0.000161107604368415	0.862196277640393	79.83
1	611513	Apprenticeship Training	279	9.6549834043966e-05	1.16795895003758	87.86
1	611519	Other Technical and Trade Schools	353	0.000374961672050611	0.312983305897011	59.35
1	611610	Fine Arts Schools	584	0.00100360543731769	0.174445191323159	53.75
1	611620	Sports and Recreation Instruction	550	0.00141939900995204	0.532052512905672	68.74
1	611630	Language Schools	160	0.000121818803146436	2.03526992676956	98.42
1	611691	Exam Preparation and Tutoring	257	0.000768440536442374	1.03822920268371	84.69
1	611692	Automobile Driving Schools	517	0.000151218001023884	0.445222970245256	64.31
1	611699	All Other Miscellaneous Schools and Instruction	495	0.00063269942046695	0.266640907332188	57.76
1	611710	Educational Support Services	337	0.00141557281190633	0.18711247686926	54.28
1	621111	Offices of Physicians (except Mental Health Specialists)	754	0.0168147177765345	0.0349153487533476	49.21
1	621112	Offices of Physicians, Mental Health Specialists	491	0.000565147234280642	0.201705346369767	54.49
1	621210	Offices of Dentists	890	0.00629924136187318	-0.225793544501283	39.92
1	621310	Offices of Chiropractors	1368	0.000963697101779461	-1.1218747650269	15.31
1	621320	Offices of Optometrists	1406	0.000938296194813346	-1.29460227291752	10.67
1	621330	Offices of Mental Health Practitioners (except Physicians)	482	0.00173614166556202	0.366362308315902	61.03
1	621340	Offices of Physical, Occupational and Speech Therapists, and Audiologists	823	0.00295802395720844	-0.587813797928481	28.3
1	621391	Offices of Podiatrists	578	0.000193994550989177	0.478921222411853	66.31
1	621399	Offices of All Other Miscellaneous Health Practitioners	664	0.00120716261520671	-0.452674275526404	32.42
1	621410	Family Planning Centers	443	0.00021004507892305	0.202063706195284	54.59
1	621420	Outpatient Mental Health and Substance Abuse Centers	958	0.00194949666393391	-0.784443454036486	23.02
1	621491	HMO Medical Centers	104	0.00129265835084875	1.49302922675739	95.04
1	621492	Kidney Dialysis Centers	847	0.000813058480069845	-0.73911568107327	24.6
1	621493	Freestanding Ambulatory Surgical and Emergency Centers	572	0.00110952285968046	0.235327865110796	56.18
1	621498	All Other Outpatient Care Centers	613	0.0016112194544055	-0.65860294578121	27.14
1	621511	Medical Laboratories	305	0.00135157147518073	0.422537228723669	63.15
1	621512	Diagnostic Imaging Centers	337	0.000518165881965267	0.557157060404971	69.69
1	621610	Home Health Care Services	568	0.0104720172296624	-0.85157694754056	21.54
1	621910	Ambulance Services	1123	0.00106706181330214	-1.18450166881014	13.09
1	621991	Blood and Organ Banks	317	0.000526363238797827	1.37712451730073	92.82
1	621999	All Other Miscellaneous Ambulatory Health Care Services	524	0.000715189267389428	-0.956700187367043	18.8
1	622110	General Medical and Surgical Hospitals	996	0.0293640220957143	-0.783012958510756	23.23
1	622210	Psychiatric and Substance Abuse Hospitals	317	0.00076710394851936	0.815111561370329	79.09
1	622310	Specialty (except Psychiatric and Substance Abuse) Hospitals	260	0.00158822211112927	1.07104650438866	85.64
1	623110	Nursing Care Facilities (Skilled Nursing Facilities)	1899	0.00875019369052026	-1.74521850369878	4.65
1	623210	Residential Intellectual and Developmental Disability Facilities	892	0.00237779565147028	-0.812129939344101	22.39
1	623220	Residential Mental Health and Substance Abuse Facilities	654	0.00153082340401478	-0.281211932701576	37.8
1	623311	Continuing Care Retirement Communities	771	0.00282068237758272	-0.349393882012909	35.69
1	623312	Assisted Living Facilities for the Elderly	1004	0.00292028972820594	-0.72889504057918	25.24
1	623990	Other Residential Care Facilities	609	0.000964133070372375	-0.413598463632118	33.9
1	624110	Child and Youth Services	640	0.00148372158669347	-0.210628851487682	40.65
1	624120	Services for the Elderly and Persons with Disabilities	655	0.0146439039509791	-1.22119905238143	12.04
1	624190	Other Individual and Family Services	785	0.00339551844019799	-0.658971539313211	27.03
1	624210	Community Food Services	661	0.000299785771917157	-0.554411612232332	29.04
1	624221	Temporary Shelters	577	0.000555188793789861	0.172893788632022	53.54
1	624229	Other Community Housing Services	396	0.000291003299341474	0.374397684280577	61.67
1	624230	Emergency and Other Relief Services	273	0.000219607705822895	0.81121264713714	78.78
1	624310	Vocational Rehabilitation Services	934	0.00168342962082136	-0.764781289308499	23.44
1	624410	Child Care Services	1436	0.00717658226368248	-1.50538544802716	7.29
1	711110	Theater Companies and Dinner Theaters	323	0.000486781879704288	0.456221036284592	65.26
1	711120	Dance Companies	258	0.00010648532881933	1.06362376249899	85.32
1	711130	Musical Groups and Artists	373	0.000362221063565575	0.0284242190611764	49
1	711190	Other Performing Arts Companies	200	6.70244347317271e-05	0.753036739070065	76.98
1	711211	Sports Teams and Clubs	171	0.000702213465321372	2.13546230451741	98.63
1	711212	Racetracks	274	0.000151281101741279	-0.0959001143443239	44.56
1	711219	Other Spectator Sports	427	0.000189646337917742	-0.746542784413427	24.29
1	711310	Promoters of Performing Arts, Sports, and Similar Events with Facilities	282	0.000838602797757313	0.680953496920239	74.66
1	711320	Promoters of Performing Arts, Sports, and Similar Events without Facilities	307	0.000295598178853637	-0.0384396135009992	46.67
1	711410	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	141	0.000212850192632723	-0.360705141510264	35.27
1	711510	Independent Artists, Writers, and Performers	644	0.00210092117639654	-0.527285360156617	29.99
1	712110	Museums	527	0.000609271845026657	-0.321316214453827	36.33
1	712120	Historical Sites	271	9.02512351621244e-05	0.238578688094742	56.49
1	712130	Zoos and Botanical Gardens	242	0.000283901600420053	0.953367287575277	82.26
1	712190	Nature Parks and Other Similar Institutions	392	8.50310849048605e-05	0.0850938282993471	50.48
1	713110	Amusement and Theme Parks	137	0.00121516493345823	0.182396101671419	54.07
1	713120	Amusement Arcades	463	0.00021516197346094	0.245611034836273	56.92
1	713210	Casinos (except Casino Hotels)	151	0.000378030661487574	0.31362334766029	59.45
1	713290	Other Gambling Industries	498	0.000413458846090719	-1.13590710532171	14.99
1	713910	Golf Courses and Country Clubs	1145	0.00257585733051704	-1.15793315996122	14.36
1	713920	Skiing Facilities	214	0.00025410658895167	-0.134303116996229	42.77
1	713930	Marinas	553	0.000280505634538405	-0.529584718454308	29.88
1	713940	Fitness and Recreational Sports Centers	558	0.00414008969617831	0.494061808346045	66.84
1	713950	Bowling Centers	886	0.000406162108588258	-0.463324588673367	31.89
1	713990	All Other Amusement and Recreation Industries	794	0.00167055133804383	-0.46063179354869	32
1	721110	Hotels (except Casino Hotels) and Motels	836	0.00900744957891285	-1.11576448978038	15.52
1	721120	Casino Hotels	87	0.00147204221754645	0.242211222006212	56.81
1	721191	Bed-and-Breakfast Inns	581	9.07503044724343e-05	-0.725040947068242	25.34
1	721199	All Other Traveler Accommodation	560	0.000115594777839698	-0.95994492953562	18.69
1	721211	RV (Recreational Vehicle) Parks and Campgrounds	1130	0.00022661762188265	-1.4907348774328	7.81
1	721214	Recreational and Vacation Camps (except Campgrounds)	797	0.000235199319448437	-1.39999322472607	9.08
1	721310	Rooming and Boarding Houses, Dormitories, and Workers' Camps	708	8.73371293042233e-05	-1.05824427151721	16.79
1	722310	Food Service Contractors	692	0.00373014728097517	-0.444774486471674	32.95
1	722320	Caterers	534	0.00134210636757141	-0.0287936077909293	47.2
1	722330	Mobile Food Services	1019	0.000505281862758877	-1.15782792141307	14.47
1	722410	Drinking Places (Alcoholic Beverages)	1152	0.00246819029735376	-1.23037961842816	11.72
1	722511	Full-Service Restaurants	912	0.0310449678428419	-0.119315573279675	43.61
1	722513	Limited-Service Restaurants	1623	0.0268422420800052	-1.05752966337228	16.9
1	722514	Cafeterias, Grill Buffets, and Buffets	839	0.000480070257944948	-0.870746041599805	20.49
1	722515	Snack and Nonalcoholic Beverage Bars	840	0.00552035478848743	-0.202464843438213	41.08
1	811111	General Automotive Repair	2201	0.00299865508278229	-1.76541238866805	4.44
1	811114	Specialized Automotive Repair	1237	0.000353645102428641	-1.1605882565375	14.15
1	811121	Automotive Body, Paint, and Interior Repair and Maintenance	1660	0.00171384416660599	-1.42018375798561	8.76
1	811122	Automotive Glass Replacement Shops	1002	0.000272807347016154	-0.860093877093341	21.01
1	811191	Automotive Oil Change and Lubrication Shops	1223	0.000521148824969417	-1.03357924596158	17.42
1	811192	Car Washes	896	0.00130446965785942	-0.730998181891854	25.03
1	811198	All Other Automotive Repair and Maintenance	943	0.000260732164278197	-1.18404017148888	13.31
1	811210	Electronic and Precision Equipment Repair and Maintenance	470	0.000693453938461106	-0.171351126795181	42.03
1	811310	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance	1636	0.00166806172792113	-1.95325019897392	2.85
1	811411	Home and Garden Equipment Repair and Maintenance	1172	5.80125050018791e-05	-1.26035228123145	11.4
1	811412	Appliance Repair and Maintenance	971	0.000200958575618099	-1.18964990322189	12.88
1	811420	Reupholstery and Furniture Repair	847	0.000119541440891344	-0.939368950243717	18.9
1	811430	Footwear and Leather Goods Repair	302	1.75419994359484e-05	-0.313105475917027	36.64
