geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
5,45,"Fresno, CA",212,0.309729379770218,67.69,1.75468983305935,79.08
5,46,"Eureka, CA",181,0.220869993661982,63.61,-6.8101408403032,34.01
5,47,"Bakersfield, CA",179,-0.260778019964463,44.9,0.245541735357979,74.66
5,48,"Ukiah, CA",183,0.221827217816872,63.78,-5.83199262919784,39.46
5,49,"Susanville, CA",138,-0.143488986387569,50.17,-8.57908908362454,22.11
5,50,"Klamath Falls--Altamont, OR",178,-0.459865709214301,36.22,-3.85096575729601,52.55
5,51,"San Jose, CA",169,3.0844789885552,99.49,-3.09320340019085,57.14
5,52,"San Diego, CA",281,2.84055968334754,99.15,-25.1351993072172,1.7
5,53,"Santa Barbara, CA",241,1.73618890934101,94.39,-8.42111647442279,24.15
5,54,"Denver--Aurora, CO",328,2.69898374308464,98.64,-34.894222056948,0.68
5,55,"Alamosa, CO",160,-0.489197845466928,34.86,-4.94741550954418,46.6
5,56,"Farmington, NM",233,-0.159833918776375,48.81,5.67453463964514,89.29
5,57,"Lamar, CO",110,-1.24535341970865,7.99,-8.48597753328282,22.96
5,58,"Salida, CO",168,0.659749183196908,77.55,-7.96462316280348,27.55
5,59,"Burlington, CO",111,-1.11754788154248,11.56,-7.79658468763866,29.08
5,60,"Colorado Springs, CO",223,1.04466396017148,84.52,-7.67806076093936,29.59
5,61,"Grand Junction, CO",290,0.365481799775638,69.9,10.0148385779849,96.43
5,62,"Edwards--Avon, CO",191,1.31312935067731,89.63,-8.22878338524506,25.34
5,63,"Laramie, WY",144,0.147474565320128,61.05,-9.13416324585095,17.35
5,64,"Gunnison, CO",165,0.983713229312985,83.5,-9.12900645869367,17.52
5,65,"Trinidad, CO",122,-0.594570620866537,29.25,-9.02569529661644,18.37
5,66,"Fort Collins, CO",288,0.443602029638105,71.6,11.4690829591055,96.94
5,67,"Sterling, CO",116,-1.76902827471507,1.19,-7.20330495116181,32.65
5,68,"Steamboat Springs, CO",205,0.493503666063028,72.96,-3.52752002196529,54.76
5,69,"Sidney, NE",104,-1.42953973181819,4.59,-10.1696009083886,10.37
5,70,"Hartford, CT",298,2.2234467159586,96.77,-16.3063493852098,3.4
5,71,"Dover, DE",255,0.560975527295813,74.49,0.445897039457838,75.51
5,72,"Philadelphia, PA",272,2.62885056963065,98.13,-16.281250132332,3.57
5,73,"Washington, DC",155,3.51054237960645,100,-1.41271943893906,67.35
5,74,"Gainesville, FL",165,0.837130771728305,81.46,-8.40612128607278,24.32
5,75,"Jacksonville, FL",307,1.66036411179958,93.71,-11.2310947497853,5.95
5,76,"Panama City--Panama City Beach, FL",226,0.608289248806064,77.04,-6.38310237711768,35.37
5,77,"Port St. Lucie, FL",298,2.00901587052909,95.41,-17.8135733782993,3.06
5,78,"Miami, FL",354,2.64919610446686,98.47,-39.8766703646771,0.17
5,79,"Bradenton--Sarasota--Venice, FL",280,1.47792741526724,92.01,-9.1708338227238,17.18
5,80,"Orlando, FL",303,1.97220932334582,95.24,-18.2643884613119,2.89
5,81,"Cape Coral, FL",263,1.2661268877525,88.61,-8.15195492123009,26.19
5,82,"Lake, FL",189,-0.65900184229898,26.53,-0.931622928598626,69.56
5,83,"Pensacola, FL-AL",232,1.25874908410122,88.27,-10.3966807083091,8.84
5,84,"Daytona Beach--Palm Coast--Port Orange, FL",261,1.27525567847698,88.95,-9.03398309807048,18.2
5,85,"Eastpoint, FL",117,0.879376282313229,82.14,-9.55849617632708,14.12
5,86,"Tallahassee, FL",197,0.812100553696998,81.12,-3.24472365016963,56.12
5,87,"Lakeland, FL",275,0.44875133041447,72.11,6.69184981946209,90.82
5,88,"Tampa--St. Petersburg, FL",334,2.08684101775236,95.92,-22.1224397305476,2.04
5,89,"Douglas, GA",173,-0.515599498763309,33.67,-1.2883649678819,68.03
5,90,"Albany, GA",192,-0.280187655572617,44.39,-0.943701200695452,69.39
5,91,"Milledgeville, GA",186,-0.345657272126252,40.14,-1.72635333049804,65.14
5,92,"Gainesville, GA",356,1.39751490425331,90.99,-3.48828903514211,55.27
5,93,"Dalton, GA",219,0.306420842463517,67.35,0.273993770671711,74.83
5,94,"Tifton, GA",168,-0.5633638503617,30.44,-2.45235360603382,60.03
5,95,"Valdosta, GA",187,-0.319793051539609,41.67,-2.51382570118229,59.52
5,96,"Warner Robins, GA",172,0.183879955913809,62.76,-6.50250101710778,35.03
5,97,"Brunswick--St. Simons, GA",200,0.265260680283751,65.82,-4.58644506375244,49.32
5,98,"Savannah, GA",234,0.323440084028022,68.2,1.60870893197011,78.74
5,99,"Augusta-Richmond County, GA",204,0.24906215677073,65.31,-1.94603553763528,63.78
5,100,"Atlanta, GA",316,2.78743093219195,98.98,-29.5634775452579,1.19
5,101,"Chattanooga, TN-GA",295,0.669281516755722,78.06,4.55308549105688,87.24
5,102,"Woodstock, GA",271,0.949161354526657,82.65,-3.12249686408334,56.63
5,103,"Athens-Clarke County, GA",186,0.563012133120666,74.66,-6.26728755132132,36.05
5,104,"Dublin, GA",175,-0.670421818067947,26.19,-2.67634016673317,58.5
5,105,"Americus, GA",154,-0.567610437699413,30.27,-4.82762798706658,47.45
5,106,"Waynesville, NC",160,0.28645544328191,66.33,-10.559233890396,7.99
5,107,"Andrews, NC",173,-0.0160956240462742,55.44,-6.95033633826505,33.67
5,586,"Hilo, HI",202,1.27340616920063,88.78,-8.99802200102227,18.88
5,587,"Honolulu, HI",207,2.12453391845417,96.26,-9.27494197573201,15.99
5,588,"Kapaa, HI",160,1.60867737820505,92.69,-8.63884299373081,21.43
5,585,"Kahului--Wailuku, HI",203,1.76432696566961,94.56,-11.7688091102773,4.76
5,108,"Boise, ID",321,1.06600640288951,84.69,2.92884797355751,82.99
5,109,"McCall, ID",152,0.578196792645199,75.34,-8.68198471733432,20.92
5,110,"Pocatello, ID",185,-0.135137517844338,50.68,-2.21554550645248,61.39
5,111,"Evanston, WY",188,-0.543466042970275,32.65,0.662827426494292,75.85
5,112,"Coeur d'Alene, ID",280,0.757964169667628,79.93,-0.245106976835069,72.79
5,113,"Twin Falls, ID",230,0.0437895837294097,57.65,2.29519584536262,81.46
5,114,"Spokane, WA",287,0.458628327216183,72.62,7.20495145678261,92.69
5,115,"Idaho Falls, ID",268,0.653461541512942,77.38,1.64003757891949,78.91
5,116,"Burley, ID",144,-1.08754371744325,12.59,-5.23338501624771,44.39
5,117,"Lewiston, ID-WA",183,-0.3062944251862,43.54,-3.48859888503996,55.1
5,118,"Salmon, ID",148,-0.0555799309930652,53.74,-7.87927453507873,28.4
5,119,"Logan, UT",215,0.295142507720941,67.01,-0.505847909195738,72.11
5,120,"Jackson, WY",186,1.27638704972274,89.12,-7.2784026505095,31.63
5,121,"Quincy, IL",204,-0.335762454621921,40.65,2.31201900249573,81.63
5,122,"Marion--Herrin, IL",180,-0.558634922593219,31.8,-2.27488324542081,61.05
5,123,"Granite City, IL",224,-0.170345978068419,47.96,5.04452637420991,88.44
5,124,"Rockford, IL",261,0.275208201240498,66.16,7.76562427862618,93.88
5,125,"Peoria, IL",247,0.222815427243443,63.95,6.69293756407548,90.99
5,126,"Springfield, IL",152,0.0661945256313177,58.16,-4.91746171633365,46.94
5,127,"Champaign, IL",169,0.580300346479344,75.51,-3.10521186283392,56.8
5,128,"Decatur, IL",208,-0.310979524635102,42.52,2.98150570649151,83.33
5,129,"Terre Haute, IN",220,-0.477406361033165,35.37,6.95251956951061,91.67
5,130,"Olney, IL",149,-1.13645267082292,11.05,-4.43346896659341,50
5,131,"Centralia, IL",175,-0.823446018293712,20.75,-0.588192686283444,71.6
5,132,"Chicago, IL",391,2.40380093149073,97.62,-31.0963737503795,1.02
5,133,"Vincennes, IN",147,-1.22090848859436,9.01,-5.50518210566576,41.67
5,134,"Harrisburg, IL",128,-0.592797408615816,29.42,-6.63809607795264,34.52
5,135,"Burlington, IA-IL",200,-0.625560476254225,28.06,3.86013233183022,85.88
5,136,"Davenport, IA-IL",241,-0.0350264901577804,54.76,7.09554502531125,92.01
5,137,"Kankakee, IL",180,-0.237379512844169,45.92,-1.80015095598507,64.63
5,138,"Dubuque, IA-IL",263,0.0769150309092952,58.5,12.7021137214802,97.79
5,139,"Paducah, KY-IL",242,-0.167232903411053,48.13,8.3060782458715,94.39
5,140,"St. Louis, MO",298,1.50755322481796,92.18,-4.60590319815354,48.98
5,141,"Lafayette, IN",217,-0.111257520739256,51.53,3.42899928158243,84.35
5,142,"Evansville, IN",267,-0.140766296866459,50.51,13.4213986673622,98.13
5,143,"Fort Wayne, IN",336,0.421187957967536,71.09,19.8073263431243,99.66
5,144,"Columbus, IN",165,-0.045618968868526,54.25,-7.13107393567681,32.99
5,145,"Muncie, IN",217,-0.155799034636045,49.15,2.14824144429192,80.61
5,146,"Indianapolis, IN",305,1.33884692989273,90.31,-2.78570417323061,58.16
5,147,"Logansport, IN",156,-0.777249000818573,21.6,-5.82536761360425,39.63
5,148,"Louisville/Jefferson County, KY-IN",307,1.24004018213492,87.93,0.235460211156075,74.49
5,149,"Greendale--Lawrenceburg--Hidden Valley, IN-OH",187,-0.397369954153904,38.61,-3.66003982203991,53.74
5,150,"Greensburg, IN",171,-0.721109810054921,24.66,-2.3690423838791,60.37
5,151,"South Bend, IN-MI",298,0.332958066144575,68.37,14.1704791876038,98.47
5,152,"Richmond, IN-OH",182,-0.334652695491782,40.99,-4.46556108189015,49.83
5,153,"Bloomington, IN",173,0.255049269368198,65.48,-7.4574017966065,30.61
5,154,"Hammond, IN",293,0.245447086298565,64.97,12.9502129168187,97.96
5,155,"Des Moines, IA",264,1.19733184330919,87.59,-0.996317579405008,69.05
5,156,"Creston, IA",137,-1.27433539303131,7.48,-5.39084544683088,43.03
5,157,"Platteville, WI",168,-1.08065238095681,12.93,-0.511448906108806,71.94
5,158,"Ottumwa, IA",198,-0.68500830246848,25.85,4.82561895546544,88.27
5,159,"Denison, IA",147,-0.9576343619863,16.16,-3.10239758081424,56.97
5,160,"Cedar Rapids, IA",221,0.356077591332671,69.56,1.89072376063223,79.76
5,161,"Waterloo, IA",208,-0.544534930368611,32.48,4.6042140293289,87.41
5,162,"Ames, IA",157,-0.321825493229434,41.33,-3.58326966279885,54.59
5,163,"Storm Lake, IA",131,-1.42418447323595,4.76,-6.10713228921001,36.9
5,164,"Fort Dodge, IA",167,-0.858779720717869,19.39,-0.836196846348106,70.24
5,165,"Mason, IA",192,-0.717954700402791,24.83,3.78704933544539,85.37
5,166,"Decorah, IA",137,-0.749616848704495,23.13,-6.78922449442591,34.18
5,167,"Osceola, IA",121,-1.23001417292355,8.84,-8.43300004155909,23.98
5,168,"Spirit Lake, IA",177,-0.726886338476969,24.32,0.234797264837728,74.32
5,169,"Iowa Falls, IA",115,-1.29571760069012,7.14,-7.79880006129637,28.91
5,170,"Omaha, NE-IA",271,1.08889750733092,85.37,0.181007574920114,73.81
5,171,"Sioux Center, IA",149,-0.810138666349362,21.09,-2.16051721685687,61.9
5,172,"Sioux, IA-NE-SD",197,-0.526544765560319,33.16,2.93663299037441,83.16
5,173,"Parsons, KS",138,-1.06259356105958,13.61,-5.53111978314371,41.33
5,174,"Kansas, MO-KS",320,1.50876112716213,92.35,-5.26870114196284,43.88
5,175,"St. Joseph, MO-KS",193,-0.413906354851859,38.1,0.757726165116785,76.02
5,176,"Pratt, KS",90,-1.87162688665211,0.68,-10.0336205565278,11.39
5,177,"Great Bend, KS",137,-0.930287535447865,17.18,-5.70480631699124,40.48
5,178,"Joplin, MO",239,-0.213246372030104,47.11,8.177341906992,94.05
5,179,"Falls, NE",117,-1.49713237292647,3.91,-8.13679612653255,26.36
5,180,"Wichita, KS",256,0.33748141131393,68.54,6.97316322659757,91.84
5,181,"Emporia, KS",126,-1.15885250889861,9.86,-8.89292502732249,19.73
5,182,"Bartlesville, OK",164,-0.871391716822922,19.05,-2.00455569376261,62.93
5,183,"Atwood, KS",77,-1.55715007301936,2.89,-9.5255249225628,14.63
5,184,"Dodge, KS",121,-0.92941723172966,17.35,-7.27923907687122,31.46
5,185,"Manhattan, KS",142,-0.367704439249438,39.46,-6.36893213491715,35.54
5,186,"Concordia, KS",130,-1.14748015865869,10.71,-6.29708223589553,35.88
5,187,"Norton, KS",98,-1.49639248299864,4.08,-8.91274163986076,19.39
5,188,"Topeka, KS",192,0.712831140268197,78.91,-3.91494801950792,52.21
5,189,"Hays, KS",161,-0.956621675712219,16.5,-2.03688252001529,62.59
5,190,"Salina, KS",158,-0.430240341657291,37.76,-5.4820560142751,42.01
5,191,"Garden, KS",132,-1.42222104178514,4.93,-5.52771647527442,41.5
5,192,"Colby, KS",104,-1.56427915629171,2.55,-9.21476785913537,16.5
5,193,"Hutchinson, KS",201,-0.495187908513184,34.35,4.0784087244092,86.22
5,194,"Liberal, KS",101,-1.62900939767497,2.04,-9.27891080029944,15.82
5,195,"Beloit, KS",94,-1.79001745712982,0.85,-10.7034054335789,7.48
5,196,"Scott City, KS",97,-1.6875108258796,1.36,-8.40545749443328,24.49
5,197,"Hugoton, KS",69,-2.13206781503293,0.17,-11.2072196527802,6.12
5,198,"Goodland, KS",108,-1.15443968253027,10.2,-10.1257309535873,10.54
5,199,"Bardstown, KY",182,-0.648078741584602,26.87,-1.29247897772176,67.86
5,200,"Bowling Green, KY",254,-0.0722016630997572,53.23,8.59749967500279,94.9
5,201,"Lexington-Fayette, KY",236,1.08704220025445,85.2,-3.82663439437119,52.72
5,202,"Glasgow, KY",181,-0.476931526578512,35.54,-1.78843001804159,64.8
5,203,"Mount Sterling, KY",163,-0.588726850408985,29.93,-5.70909239441399,40.31
5,204,"Middlesborough, KY-TN",135,-0.521405244354181,33.33,-7.91561194929587,28.23
5,205,"Cincinnati, OH-KY",334,1.42681036138727,91.5,-1.99811243399422,63.27
5,206,"Huntington, WV-KY-OH",223,-0.111193110764957,51.7,2.67041283365505,82.48
5,207,"Danville, KY",182,-0.306645744194826,43.37,-3.07070252748072,57.31
5,208,"Maysville, KY-OH",159,-0.559427793491891,31.63,-5.16288892164621,45.41
5,209,"Hazard, KY",121,-0.595851581201728,29.08,-9.37020671269819,15.14
5,210,"Elizabethtown--Radcliff, KY",171,-0.30208218875408,43.88,-5.74903442871205,39.97
5,211,"Henderson, KY",200,-0.753970375192265,22.96,4.63509839393916,87.59
5,212,"Clarksville, TN-KY",172,0.182506143236698,62.59,-5.22218620674357,44.56
5,213,"Richmond, KY",194,-0.21576478817275,46.94,-1.85809788320388,64.12
5,214,"Somerset, KY",196,-0.319422422622405,41.84,-0.728208736865884,70.92
5,215,"Owensboro, KY",189,-0.30721048606005,43.2,-2.10352825634967,62.07
5,216,"Pikeville, KY",151,-0.561472778282802,30.95,-5.95497790538843,38.1
5,217,"Harlan, KY",86,-0.627028108217241,27.72,-9.63321034444092,13.44
5,218,"Lafayette, LA",271,0.102494945712077,59.01,11.8195466153153,97.11
5,219,"Lake Charles, LA",239,-0.148060708855372,50,8.42266250005321,94.73
5,220,"New Orleans, LA",310,1.24103023354911,88.1,1.03523520498199,76.7
5,221,"Houma, LA",183,-0.163930812423382,48.47,-1.98636477634543,63.61
5,222,"Alexandria, LA",188,-0.466636387147633,36.05,-0.600552988935382,71.43
5,223,"Monroe, LA",225,-0.153340604747325,49.32,4.37988721371231,86.9
5,224,"Shreveport, LA",240,-0.127918067569219,51.02,7.39742486623444,93.37
5,225,"Natchez, MS-LA",174,-0.728720290131097,24.15,-1.31323223895179,67.69
5,226,"Baton Rouge, LA",238,0.424482696586946,71.43,1.94777584975046,79.93
5,227,"Tallulah, LA",134,-1.13077053036133,11.22,-5.94127306577574,38.44
5,228,"Portland, ME",283,1.09707640025252,85.71,-4.22130329666149,50.51
5,229,"Presque Isle, ME",146,-0.644023184592924,27.04,-8.36784448168903,24.83
5,230,"Bangor, ME",230,0.421879836118797,71.26,-1.87701428000627,63.95
5,231,"Cumberland, MD-WV-PA",196,-0.231907614467409,46.26,-1.52022043180782,66.67
5,232,"Baltimore, MD",237,2.28683853375213,96.94,-10.4941347523468,8.16
5,233,"Germantown, MD",232,2.37105289487216,97.45,-12.0240937510588,4.42
5,234,"Boston, MA-NH",287,2.96686178334675,99.32,-27.4916716944301,1.36
5,235,"Pittsfield, MA",210,1.18278207892606,87.41,-7.21403252468981,32.48
5,236,"Providence, RI-MA",299,1.51140179654339,92.52,-6.1782829891922,36.73
5,237,"Vineyard Haven--Edgartown--Oak Bluffs, MA",163,1.38452567838595,90.82,-9.69032394245323,12.93
5,238,"Springfield, MA-CT",249,1.10527476928813,86.05,-2.55638502816922,59.01
5,239,"Nantucket, MA",146,1.71568149476331,94.05,-9.19758313265445,16.84
5,240,"Alpena, MI",186,-0.0529237745220472,53.91,-4.73053456503695,47.79
5,241,"Marquette, MI",207,0.0223366777119623,56.29,-2.19694960556097,61.56
5,242,"Grand Rapids, MI",340,0.901186139854716,82.48,9.79674201705853,96.09
5,243,"Traverse City--Garfield, MI",271,0.596696642216188,76.53,1.96266074738583,80.1
5,244,"Saginaw, MI",260,0.0965901883665805,58.84,7.21392722143895,92.86
5,245,"Houghton--Hancock, MI",141,0.120159520272245,59.86,-9.54957162636627,14.46
5,246,"Kalamazoo, MI",245,0.52317644744616,73.98,1.31546923743874,77.38
5,247,"Petoskey, MI",210,0.789558732800998,80.61,-5.35039327284042,43.37
5,248,"Sault Ste. Marie, MI",139,0.0742583891198233,58.33,-9.52444741537538,14.8
5,249,"Lansing, MI",216,0.799546712916268,80.95,-3.20769430480335,56.29
5,250,"Houghton Lake, MI",183,-0.389760395495578,38.95,-4.13135989904209,51.02
5,251,"Marinette--Menominee, WI-MI",196,-0.442307390939534,37.24,-0.729827587679302,70.75
5,252,"Detroit, MI",305,1.31579285225523,89.8,-1.60601937576923,65.99
5,253,"Ironwood, MI-WI",141,-0.319413818426996,42.01,-9.66468773679693,13.1
5,254,"Jackson, MI",224,-0.0239034147783156,55.27,3.79534136657413,85.54
5,255,"Cadillac, MI",186,-0.456518058069871,36.56,-1.41247431072726,67.52
5,256,"Ludington, MI",161,-0.044560917595398,54.59,-8.43570836800676,23.81
5,257,"Brainerd, MN",220,-0.235029471166026,46.09,2.36839394778029,81.8
5,258,"Minneapolis, MN",321,2.04389470078919,95.75,-15.7141837748219,3.74
5,259,"Fargo, ND-MN",249,0.322958932647006,68.03,5.49792469994013,89.12
5,260,"St. Cloud, MN",267,-0.0299158289473115,55.1,12.3530442928075,97.45
5,261,"Milbank, SD",149,-1.19328158274345,9.35,-4.51705066559866,49.66
5,262,"Mankato, MN",241,0.0611726327983818,57.99,7.40767921266044,93.54
5,263,"Duluth, MN-WI",219,0.160383655199076,61.9,-1.5841286013763,66.16
5,264,"Willmar, MN",185,-1.00107356281503,15.48,3.24701475626849,83.84
5,265,"Grand Marais, MN",107,0.732528299916735,79.59,-9.19465790995532,17.01
5,266,"Worthington, MN",134,-1.3039499086516,6.97,-6.03772228572678,37.41
5,267,"Rochester, MN",176,0.130200467119335,60.2,-5.92817096959018,38.61
5,268,"Alexandria, MN",215,-0.602910318207774,28.91,7.48821314310396,93.71
5,269,"La Crosse, WI-MN",204,-0.0844651337909835,52.72,-0.636143643952339,71.09
5,270,"Grafton, ND",112,-1.38572952075776,5.1,-8.59406697973938,21.94
5,271,"International Falls, MN",98,-0.238108546020905,45.75,-11.7461093399325,4.93
5,272,"Roseau, MN",103,-0.652905435111636,26.7,-10.9069988062996,6.97
5,273,"Otsego, MN",242,0.025966611624504,56.63,7.1837078042304,92.35
5,274,"Grand Forks, ND-MN",177,-0.335330326643721,40.82,-1.27811655609606,68.2
5,275,"Sioux Falls, SD",238,0.344140446697402,68.88,4.08730152512839,86.39
5,276,"Eau Claire, WI",256,0.180184657063504,62.24,7.33756013164514,93.2
5,277,"Tupelo, MS",230,-0.205445170083354,47.28,5.45647702276374,88.95
5,278,"McComb, MS",174,-1.0284317194514,14.46,-1.69474797357703,65.48
5,279,"Jackson, MS",235,0.344360417634522,69.05,1.87947818547712,79.59
5,280,"Greenville, MS",155,-0.781945300756576,21.43,-3.87069636709648,52.38
5,281,"Greenwood, MS",151,-0.830540855249656,20.41,-5.79592306140709,39.8
5,282,"Starkville, MS",186,-0.40231675916097,38.44,-1.57066973883428,66.33
5,283,"Oxford, MS",171,-0.252540025224113,45.41,-4.60391039776271,49.15
5,284,"Hattiesburg, MS",182,-0.93589723053188,16.84,-0.502569819188129,72.28
5,285,"Gulfport--Biloxi, MS",179,0.158374981784397,61.56,-7.63664187966554,29.93
5,286,"Kirksville, MO",141,-1.12104459490149,11.39,-5.86930736388285,39.29
5,287,"Nebraska, NE",112,-1.56615788183592,2.38,-9.29687756861304,15.48
5,288,"Columbia, MO",208,0.0844568836578628,58.67,0.299904715215957,75.17
5,289,"Springfield, MO",281,0.347632734526241,69.22,8.29105075702045,94.22
5,290,"Sedalia, MO",183,-0.803915868728631,21.26,1.58073670535639,78.57
5,291,"Cape Girardeau, MO-IL",226,-0.553985840223174,32.14,9.74574524630802,95.92
5,292,"Poplar Bluff, MO",163,-0.712426648787585,25,-5.91980798249457,38.78
5,293,"Village of Four Seasons, MO",202,0.119345557558028,59.69,-3.94594868445815,51.87
5,294,"Chillicothe, MO",160,-0.989477688505843,15.82,-2.17422297685541,61.73
5,295,"Nevada, MO",146,-0.925918022387296,17.52,-6.10198862686445,37.07
5,296,"Trenton, MO",144,-1.14370884801325,10.88,-5.20605307173392,44.73
5,297,"Fort Leonard Wood--St. Robert--Waynesville, MO",166,-0.489750457666812,34.69,-6.23994595664942,36.39
5,298,"West Plains, MO",180,-0.87699179233505,18.37,-0.238299355839045,72.96
5,299,"Maryville, MO",126,-0.952037624834293,16.67,-8.47544732318899,23.13
5,300,"Farmington, MO",189,-0.561712777998996,30.78,-1.23988228132553,68.37
5,301,"Moberly, MO",153,-1.03670366081321,14.29,-3.12390324561855,56.46
5,302,"Dillon, MT",119,-0.30893161158827,42.86,-9.27230057793814,16.16
5,303,"Sheridan, WY",211,0.0526614334330672,57.82,3.75238875294687,85.2
5,304,"Great Falls, MT",189,-0.467612549201432,35.88,-0.579031036393107,71.77
5,305,"Bozeman, MT",281,1.09590852478067,85.54,-3.64137744193538,54.25
