geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
1,18153,Sullivan County,91,-1.08318725987655,11.58,-16.7285039767279,6.87
1,18155,Switzerland County,89,-0.66711789484229,27.97,-16.9175488497713,5.06
1,18157,Tippecanoe County,148,1.60859367386496,92.36,-10.7803115613923,74.32
1,18159,Tipton County,103,-0.77144657200207,23.58,-14.6110115775407,36.27
1,18161,Union County,143,0.430187608789263,70.47,-7.26321693150563,91
1,18163,Vanderburgh County,232,1.59695072655452,92.2,-11.0412007753383,72.54
1,18165,Vermillion County,78,-0.97610554843254,15.08,-18.0805091384879,0.73
1,18167,Vigo County,186,1.22331967959502,86.99,-12.5387389005933,60.04
1,18169,Wabash County,144,0.411559496425151,70.06,-10.8918997133279,73.37
1,18171,Warren County,135,0.141681209676568,61.53,-9.06841847744087,84
1,18173,Warrick County,163,0.330379800964921,67.39,-13.3160057734033,52.18
1,18175,Washington County,123,-0.445655639124048,38.43,-15.1230652496589,28.29
1,18177,Wayne County,156,0.951129449936034,81.67,-12.8863911645193,56.57
1,18179,Wells County,133,0.195729519505845,63.63,-11.1932616079719,71.3
1,18181,White County,121,-0.268501483696523,45.88,-12.4447233672127,60.99
1,18183,Whitley County,130,0.142200229745106,61.57,-13.886342225101,46.17
1,19001,Adair County,78,-0.917563370737073,17.28,-15.4105985833937,23.93
1,19003,Adams County,77,-1.19039580341657,8.69,-16.8267079154532,5.95
1,19005,Allamakee County,117,-0.842886319842991,20.33,-13.1090024936492,54.02
1,19007,Appanoose County,117,-0.378214240568934,41.36,-15.1851559775533,27.59
1,19009,Audubon County,79,-0.874047905946575,19.06,-14.1565127787161,42.54
1,19011,Benton County,153,-0.425978066995146,39.36,-5.92434184273236,94.15
1,19013,Black Hawk County,180,1.22239330277224,86.96,-10.8937343846743,73.34
1,19015,Boone County,133,-0.181905533176807,49.22,-10.5731633908735,75.56
1,19017,Bremer County,114,-0.35872679959964,42.35,-13.4615471113541,50.68
1,19019,Buchanan County,137,-0.520187230409255,35.06,-10.2633442264927,77.51
1,19021,Buena Vista County,95,-0.832720581570231,20.59,-14.556933461349,36.94
1,19023,Butler County,106,-0.820726028456583,21.25,-12.5998212114616,59.43
1,19025,Calhoun County,87,-1.21299776618818,8.18,-15.2780040372366,26.22
1,19027,Carroll County,137,-0.294892746656403,44.8,-8.775748404926,85.17
1,19029,Cass County,117,-0.63180400893669,29.59,-12.5584801948502,59.85
1,19031,Cedar County,125,-0.549961583556087,33.69,-10.8675367929457,73.62
1,19033,Cerro Gordo County,174,0.469638411224501,71.81,-10.1388180593591,78.36
1,19035,Cherokee County,103,-1.03273677098638,13.24,-14.807855895086,33.38
1,19037,Chickasaw County,96,-0.769143078373905,23.74,-13.3000136703567,52.4
1,19039,Clarke County,68,-1.17255053143085,9.1,-16.2091420181826,12.31
1,19041,Clay County,156,-0.116998963782199,51.83,-10.2929011899688,77.22
1,19043,Clayton County,126,-1.00633603718153,14.03,-11.3180603389761,70.12
1,19045,Clinton County,153,0.331017726172815,67.42,-9.16996656333422,83.33
1,19047,Crawford County,106,-1.04120403556057,13.11,-12.8879089987449,56.51
1,19049,Dallas County,121,1.08206274413179,84.31,-10.3461483385137,77.06
1,19051,Davis County,111,-0.946337921637332,16.26,-13.9916885354029,45.15
1,19053,Decatur County,101,-0.925887451897489,16.93,-15.288884145819,26.06
1,19055,Delaware County,128,-0.644664399139237,28.89,-11.2704718212122,70.44
1,19057,Des Moines County,163,0.505208850879559,72.54,-10.6394500357657,75.02
1,19059,Dickinson County,135,-0.0307221709511527,54.82,-13.3927869780141,51.42
1,19061,Dubuque County,214,1.19151986108407,86.38,-6.69138798208528,92.68
1,19063,Emmet County,102,-0.893725206061564,18.33,-14.6420656629786,35.86
1,19065,Fayette County,113,-0.909003189142308,17.63,-12.4297800244761,61.09
1,19067,Floyd County,106,-0.636387103347653,29.43,-14.300483290883,40.82
1,19069,Franklin County,95,-1.22948882701347,7.86,-15.0584570556899,29.53
1,19071,Fremont County,72,-1.34491003840488,5.79,-16.1116226264104,13.74
1,19073,Greene County,89,-1.14004216770803,9.99,-15.2557348290444,26.63
1,19075,Grundy County,85,-1.05061574265465,12.79,-14.6513747443541,35.63
1,19077,Guthrie County,114,-0.692236407939564,26.79,-12.8869896845755,56.54
1,19079,Hamilton County,104,-1.05608146108074,12.5,-13.4237862652258,51.13
1,19081,Hancock County,85,-0.986102689095861,14.79,-13.4045058683417,51.35
1,19083,Hardin County,108,-1.00155697989438,14.29,-12.9164310723402,56.12
1,19085,Harrison County,102,-1.00093748936107,14.32,-13.0996590283717,54.15
1,19087,Henry County,115,-0.551226996404364,33.6,-14.0310583569319,44.23
1,19089,Howard County,101,-0.974104946713416,15.24,-13.7271457854357,47.92
1,19091,Humboldt County,101,-0.568543295765806,32.45,-11.6271830850516,67.83
1,19093,Ida County,77,-1.15008721284029,9.61,-16.0907003798531,13.97
1,19095,Iowa County,93,-0.527865154600662,34.74,-14.563824838725,36.84
1,19097,Jackson County,130,-0.751370793308934,24.21,-10.6159590987491,75.25
1,19099,Jasper County,166,0.101180267620953,60.01,-6.01770163410302,94.02
1,19101,Jefferson County,137,0.604272841334026,74.93,-8.77886218561242,85.14
1,19103,Johnson County,117,1.72312710377794,93.32,-10.6650158456309,74.86
1,19105,Jones County,130,-0.45712188247409,37.96,-11.8594175153713,66.02
1,19107,Keokuk County,91,-1.46424284286145,3.95,-14.3400845344052,40.25
1,19109,Kossuth County,119,-0.496346798768,36.21,-11.3274512012235,70.03
1,19111,Lee County,124,0.0137330792705422,56.76,-12.3843693901261,61.44
1,19113,Linn County,244,1.57418195558599,91.89,-5.46978499335146,95.04
1,19115,Louisa County,71,-1.17714792106515,8.94,-15.4605694362931,23.19
1,19117,Lucas County,90,-0.82619772271672,20.87,-16.3023959374275,11.33
1,19119,Lyon County,96,-0.494176356461223,36.3,-11.2811908726838,70.38
1,19121,Madison County,138,-0.393284434261114,40.76,-9.74173457621069,80.53
1,19123,Mahaska County,117,-0.399398456445961,40.53,-14.0146044882172,44.8
1,19125,Marion County,109,0.109562158523761,60.39,-14.1208328631836,42.95
1,19127,Marshall County,124,0.108334799796759,60.29,-13.3854277049246,51.61
1,19129,Mills County,123,-0.733669102694368,24.98,-13.4318777824797,51.03
1,19131,Mitchell County,99,-1.15354033617499,9.58,-14.1868355509324,42.03
1,19133,Monona County,87,-1.28916789086827,6.75,-16.1802067002685,12.73
1,19135,Monroe County,90,-0.179832285251213,49.25,-12.7086840788283,58.35
1,19137,Montgomery County,93,-0.782728730346188,22.72,-14.8333538063954,33.12
1,19139,Muscatine County,124,0.177688875838175,62.93,-12.0569681335655,64.14
1,19141,O'Brien County,112,-0.797129855545249,22.11,-12.4641445630543,60.77
1,19143,Osceola County,74,-1.15907589484349,9.39,-15.0826648725264,29.08
1,19145,Page County,95,-0.845432785026371,20.17,-15.4023031726665,24.15
1,19147,Palo Alto County,86,-1.33623373917189,6.01,-14.3707866114383,39.74
1,19149,Plymouth County,109,-0.678649444500264,27.39,-15.3121270822075,25.64
1,19151,Pocahontas County,69,-1.04409276340141,12.98,-14.793473782916,33.6
1,19153,Polk County,270,2.09230201670334,96.15,-7.4378847073365,90.55
1,19155,Pottawattamie County,161,0.586979431894033,74.55,-10.5450917744584,75.82
1,19157,Poweshiek County,78,-0.358477246015782,42.41,-13.8129703291905,46.96
1,19159,Ringgold County,85,-0.772869160073306,23.48,-15.5155935183068,22.02
1,19161,Sac County,103,-1.07094710460208,11.93,-13.6613058519328,48.74
1,19163,Scott County,234,1.45706290325662,90.55,-11.197573904827,71.27
1,19165,Shelby County,107,-0.349215599793315,42.89,-12.5843358912922,59.56
1,19167,Sioux County,128,-0.101249013345918,52.4,-8.72941018172125,85.43
1,19169,Story County,123,0.746155792907401,77.73,-12.2660024729817,62.62
1,19171,Tama County,93,-0.769505644483441,23.7,-14.1408498449892,42.73
1,19173,Taylor County,64,-1.66808519226192,2.07,-15.4691991898055,22.91
1,19175,Union County,95,-0.777678538947007,22.97,-15.6999099058787,19.28
1,19177,Van Buren County,94,-1.02131070103283,13.59,-15.3330941040901,25.33
1,19179,Wapello County,132,0.226961087935785,64.4,-15.9209177153804,15.94
1,19181,Warren County,149,-0.286511070106413,45.05,-9.38759738536639,82.18
1,19183,Washington County,137,-0.775570771638524,23.19,-9.92970277421083,79.35
1,19185,Wayne County,78,-1.51085146283755,3.34,-16.5296671303314,8.72
1,19187,Webster County,132,0.0727258890324319,58.92,-14.788281310124,33.66
1,19189,Winnebago County,101,-0.410610243876183,40.06,-12.8596301640198,57.08
1,19191,Winneshiek County,122,0.0267894738263173,57.14,-14.0850082225427,43.62
1,19193,Woodbury County,188,0.751747234788476,77.79,-10.6204954061787,75.18
1,19195,Worth County,87,-1.01400991713206,13.84,-15.136091989884,28.06
1,19197,Wright County,66,-1.56480599066778,2.8,-13.471592359558,50.65
1,20001,Allen County,88,-0.486080440164795,36.81,-14.9263509553213,31.56
1,20003,Anderson County,107,-0.52013314910167,35.09,-12.7343518869794,58.03
1,20005,Atchison County,101,0.105036357417799,60.23,-13.972810133037,45.28
1,20007,Barber County,74,-1.32462551631813,6.17,-14.3805775672102,39.55
1,20009,Barton County,135,-0.32075128345585,43.88,-10.7885119010344,74.26
1,20011,Bourbon County,102,-0.152799735012481,50.17,-15.3585895837347,24.88
1,20013,Brown County,76,-1.07966357923769,11.68,-16.6714770515649,7.45
1,20015,Butler County,146,-0.269386454399086,45.82,-10.6109465404302,75.28
1,20017,Chase County,56,-1.05716979402026,12.41,-14.3809323455491,39.52
1,20019,Chautauqua County,60,-1.31600402668253,6.33,-15.1978672576552,27.36
1,20021,Cherokee County,90,-0.278603385270803,45.37,-13.8538276105936,46.36
1,20023,Cheyenne County,57,-1.72465245681446,1.5,-14.3493067349582,40.09
1,20025,Clark County,53,-0.749937659895172,24.34,-13.7344833730041,47.85
1,20027,Clay County,101,-1.10951906145919,10.91,-14.8874902073826,32.26
1,20029,Cloud County,103,-0.518733643674575,35.19,-17.0889478985343,4.1
1,20031,Coffey County,71,-0.975289575246593,15.11,-15.8189868353021,17.63
1,20033,Comanche County,58,-1.36686090127939,5.35,-16.2717040542168,11.68
1,20035,Cowley County,108,-0.130125537399363,51.07,-12.3433220131596,61.95
1,20037,Crawford County,116,0.25639511678025,65.13,-14.1730068398478,42.22
1,20039,Decatur County,58,-1.82637064971913,0.76,-16.5635235166499,8.43
1,20041,Dickinson County,107,-0.701203344381744,26.34,-12.6370652357248,59.15
1,20043,Doniphan County,71,-0.804933357766608,21.79,-12.3848123554519,61.41
1,20045,Douglas County,167,1.45167001817905,90.45,-13.2387307014566,52.88
1,20047,Edwards County,63,-1.67341778724898,1.97,-14.8440363272734,32.99
1,20049,Elk County,64,-1.2455746635954,7.57,-14.1804484292032,42.09
1,20051,Ellis County,138,0.127410276672277,60.93,-15.109852007193,28.6
1,20053,Ellsworth County,69,-1.38656271565183,5.09,-16.046307122578,14.54
1,20055,Finney County,139,-0.159101579268635,49.98,-10.8983918449819,73.24
1,20057,Ford County,114,-0.0599332800235756,53.87,-12.8994209747466,56.25
1,20059,Franklin County,106,-0.387489899057567,40.85,-14.8491321189256,32.93
1,20061,Geary County,50,0.786801629687759,78.91,-7.80994121334714,89.21
1,20063,Gove County,52,-2.21002407599749,0.03,-15.7773304148078,18.2
1,20065,Graham County,68,-1.47557573891787,3.79,-16.150823511536,13.04
1,20067,Grant County,89,-1.44235994387036,4.36,-15.6231249242391,20.2
1,20069,Gray County,65,-1.64987996931469,2.26,-15.9187188984186,16
1,20071,Greeley County,51,-1.55675308235928,2.86,-15.0505649553821,29.56
1,20073,Greenwood County,80,-1.27781242907931,7.06,-16.1580668412138,12.92
1,20075,Hamilton County,44,-2.1909604179931,0.06,-15.3736548554588,24.63
1,20077,Harper County,89,-0.975237338252021,15.14,-12.452583401548,60.9
1,20079,Harvey County,123,0.269560814168955,65.57,-13.2741502353304,52.56
1,20081,Haskell County,55,-1.79574885290666,0.89,-14.0896357215823,43.49
1,20083,Hodgeman County,45,-1.44027762722804,4.42,-12.0519731571253,64.24
1,20085,Jackson County,77,-1.35777049638652,5.47,-17.5790618880798,1.94
1,20087,Jefferson County,110,-0.726128823463244,25.45,-13.6751079824518,48.46
1,20089,Jewell County,54,-1.75694718047324,1.24,-15.6540424887694,19.79
1,20091,Johnson County,277,2.25432910535414,97.07,-9.3389111278424,82.6
1,20093,Kearny County,43,-2.15105690415452,0.1,-13.2105399825562,53.13
1,20095,Kingman County,77,-1.12587324818666,10.4,-14.7201640754126,34.55
1,20097,Kiowa County,48,-1.43166621972513,4.52,-14.0105458723641,44.83
1,20099,Labette County,89,-0.113859681602888,51.96,-13.085872575269,54.31
1,20101,Lane County,44,-1.82189367407027,0.8,-12.3165263389477,62.23
1,20103,Leavenworth County,125,0.46728770572136,71.71,-15.5150742073402,22.05
1,20105,Lincoln County,67,-1.41921208380458,4.58,-15.9686769413397,15.49
1,20107,Linn County,101,-1.0547472329003,12.63,-14.4219088078876,39.01
1,20109,Logan County,62,-1.59093295425429,2.67,-15.8179234697966,17.66
1,20111,Lyon County,113,-0.101531239401818,52.37,-16.8251621779683,5.98
1,20113,McPherson County,112,0.0370845663399053,57.78,-11.6351531382328,67.77
1,20115,Marion County,95,-0.906394360307103,17.72,-13.5111566189227,50.3
1,20117,Marshall County,92,-1.08526609975634,11.55,-15.3472080646591,25.1
1,20119,Meade County,65,-1.97544905730577,0.32,-15.9143185021665,16.13
1,20121,Miami County,141,0.0449473056310254,57.84,-10.4421767352023,76.42
1,20123,Mitchell County,87,-1.66395130754247,2.1,-15.8720056932412,16.86
1,20125,Montgomery County,116,-0.234020442376343,47.25,-13.039476312118,54.79
1,20127,Morris County,86,-1.06505322185276,12.19,-16.52734665854,8.85
1,20129,Morton County,48,-1.45376254715063,4.17,-14.3824092554778,39.48
1,20131,Nemaha County,93,-0.838493612301226,20.49,-14.9096071287997,31.75
1,20133,Neosho County,119,-0.50542947416541,35.86,-13.1340984275339,53.77
1,20135,Ness County,63,-1.5073680977231,3.37,-14.9054810024418,31.88
1,20137,Norton County,73,-1.19283748117223,8.65,-15.9766991880399,15.3
1,20139,Osage County,94,-0.853446722075646,19.76,-17.4214190327798,2.61
1,20141,Osborne County,69,-1.83338663508786,0.64,-16.8714780685185,5.5
1,20143,Ottawa County,69,-1.31520096145603,6.36,-15.3170657754833,25.52
1,20145,Pawnee County,60,-1.28685884023787,6.81,-14.6455479593549,35.76
1,20147,Phillips County,77,-1.39448868941547,4.96,-15.4724260716761,22.84
1,20149,Pottawatomie County,122,-0.305515177430639,44.45,-13.6589901389718,48.78
1,20151,Pratt County,79,-1.25260511582663,7.48,-15.4912441162871,22.49
1,20153,Rawlins County,64,-1.90963102073499,0.41,-15.7263527532502,19.09
1,20155,Reno County,177,0.45075100702453,71.24,-6.0765914528492,93.89
1,20157,Republic County,75,-1.26475889917885,7.35,-14.7342760101487,34.46
1,20159,Rice County,68,-1.37571080240715,5.22,-14.1084880119466,43.18
1,20161,Riley County,137,1.18470386846584,86.29,-13.8330702236429,46.61
1,20163,Rooks County,75,-1.60757914509307,2.61,-14.5014413543147,37.77
1,20165,Rush County,51,-1.86921553276041,0.51,-14.5022690080681,37.73
1,20167,Russell County,83,-1.46509159955465,3.91,-15.3346828067987,25.29
1,20169,Saline County,142,0.861804101676854,79.89,-14.3475122086412,40.15
1,20171,Scott County,75,-1.84656320379285,0.54,-15.4752328850625,22.81
1,20173,Sedgwick County,240,1.60664500286174,92.27,-6.10875748852399,93.83
1,20175,Seward County,96,-0.427528623439234,39.33,-14.7433240733641,34.33
1,20177,Shawnee County,171,1.57720210539189,91.92,-8.96947901480258,84.25
1,20179,Sheridan County,68,-1.49636875411129,3.6,-15.7480840727936,18.58
1,20181,Sherman County,98,-1.10267841962027,11.1,-16.7389365252165,6.71
1,20183,Smith County,62,-1.46581208320556,3.88,-15.9946991799107,14.99
1,20185,Stafford County,61,-1.68244159044438,1.81,-16.3063275984225,11.26
1,20187,Stanton County,46,-1.68374535334572,1.78,-14.2015377661573,41.81
1,20189,Stevens County,64,-1.69151831241505,1.69,-15.3643713234292,24.75
1,20191,Sumner County,99,-0.821575442018257,21.22,-14.5597746213011,36.91
1,20193,Thomas County,95,-1.00825474847221,13.94,-15.3831370037747,24.44
1,20195,Trego County,75,-1.64843755490779,2.29,-16.6670775731998,7.48
1,20197,Wabaunsee County,72,-0.994386850785018,14.51,-15.1238659249036,28.25
1,20199,Wallace County,67,-0.542003898484165,34.08,-14.0281925265384,44.35
1,20201,Washington County,77,-1.48016933721332,3.75,-16.3515951016855,10.91
1,20203,Wichita County,69,-1.20276838652801,8.43,-13.8349414594268,46.58
1,20205,Wilson County,79,-0.779054918212817,22.91,-13.767394689801,47.57
1,20207,Woodson County,70,-1.17467899951003,9.07,-17.2898993447585,2.99
1,20209,Wyandotte County,188,1.68141223518466,92.97,-7.83979692560853,89.09
1,21001,Adair County,119,-0.694789512930232,26.66,-14.4174089096261,39.07
1,21003,Allen County,97,-0.246601653896445,46.87,-15.6455570038352,19.92
1,21005,Anderson County,137,0.165109975838947,62.42,-13.7200360024316,47.95
1,21007,Ballard County,94,-0.732965556244104,25.07,-15.5944961767486,20.55
1,21009,Barren County,166,0.0651970590786953,58.8,-8.56035005400076,86
1,21011,Bath County,103,-0.614939733490213,30.23,-15.9456821559725,15.69
1,21013,Bell County,109,0.0300207134370939,57.37,-15.7990815026068,17.91
1,21015,Boone County,192,2.14723196913763,96.56,-5.86251493270446,94.24
1,21017,Bourbon County,94,0.345454401031487,67.93,-11.8887274994324,65.64
1,21019,Boyd County,157,0.880672112213671,80.43,-12.3256584785445,62.17
1,21021,Boyle County,135,0.610760078801794,75.15,-13.5323185041978,50.17
1,21023,Bracken County,90,-0.744646350617435,24.5,-15.6642293469635,19.57
1,21025,Breathitt County,78,-0.522257049185818,34.9,-14.8172147584759,33.31
1,21027,Breckinridge County,131,-0.812076328858074,21.64,-11.5698513015487,68.37
1,21029,Bullitt County,129,0.660295224389814,76.14,-13.3904682096438,51.45
1,21031,Butler County,109,-0.451104984849203,38.24,-15.4802797346327,22.65
1,21033,Caldwell County,94,-0.662465274180379,28.22,-15.8580645971301,17.12
1,21035,Calloway County,121,0.391529512549823,69.42,-14.1120537332049,43.08
1,21037,Campbell County,188,1.69001654415891,93.06,-10.5647719119411,75.63
1,21039,Carlisle County,68,-0.952583392980377,16.1,-16.8645548477174,5.54
1,21041,Carroll County,87,0.0867380024629623,59.56,-14.4433919862008,38.82
1,21043,Carter County,111,-0.488023204728733,36.65,-15.3473452755431,25.07
1,21045,Casey County,106,-0.614445640874641,30.29,-14.4843309328722,38.24
1,21047,Christian County,89,1.47502930975382,90.87,-3.13964322636527,97.61
1,21049,Clark County,135,0.532657581523319,73.11,-12.6469099064501,58.99
1,21051,Clay County,102,-0.0331879079690908,54.76,-13.6797432362197,48.39
1,21053,Clinton County,92,-0.711775693582639,25.84,-15.5564628291175,21.35
1,21055,Crittenden County,96,-0.420140989077688,39.55,-14.6125615054923,36.21
1,21057,Cumberland County,75,-0.348737929871798,42.95,-15.857526318458,17.15
1,21059,Daviess County,185,0.869298000560158,80.11,-9.65815966651914,81.01
1,21061,Edmonson County,94,-0.775405116004962,23.23,-16.0195989010027,14.83
1,21063,Elliott County,53,-0.989165815669377,14.73,-16.077314279263,14.13
1,21065,Estill County,95,-0.722108590102853,25.55,-16.8432583425697,5.76
1,21067,Fayette County,237,2.28040660279798,97.33,-11.2232517731143,70.92
1,21069,Fleming County,120,-0.820400408440413,21.29,-14.5276400941313,37.35
1,21071,Floyd County,121,-0.100734883622765,52.5,-14.7524868298371,34.27
1,21073,Franklin County,118,2.05844616066745,95.7,-5.33248036510514,95.35
1,21075,Fulton County,73,-0.414647386794881,39.8,-14.5905871484003,36.62
1,21077,Gallatin County,55,-0.353734806966739,42.73,-12.6186449870493,59.21
1,21079,Garrard County,134,-0.269665148006229,45.75,-13.0543562975866,54.66
1,21081,Grant County,123,0.183408061487272,63.12,-12.766469912178,57.78
1,21083,Graves County,141,0.035146706028164,57.75,-11.266811641843,70.51
1,21085,Grayson County,125,-0.562969460516234,32.93,-14.0289332319288,44.32
1,21087,Green County,101,-1.15382246245611,9.55,-15.4653954991403,23.13
1,21089,Greenup County,134,0.259927223948287,65.19,-13.7444675843695,47.76
1,21091,Hancock County,69,-0.435789990709801,38.82,-14.9352235369507,31.4
1,21093,Hardin County,141,1.16582584719375,85.75,-13.6070341134345,49.6
1,21095,Harlan County,86,-0.42079142300085,39.52,-15.3069283023797,25.74
1,21097,Harrison County,103,-0.366733084729774,41.97,-15.2685653430731,26.31
1,21099,Hart County,94,-0.487293104305805,36.72,-14.6853351481814,35.22
1,21101,Henderson County,144,0.339986630694487,67.71,-10.837322022835,73.78
1,21103,Henry County,115,-0.879189261849405,18.8,-14.0219033874152,44.64
1,21105,Hickman County,57,-1.44332788394885,4.33,-15.4467143076757,23.39
1,21107,Hopkins County,127,0.0979325265087795,59.88,-13.1138527109101,53.96
1,21109,Jackson County,106,-0.568417226937095,32.48,-16.1043184682778,13.84
1,21111,Jefferson County,277,2.46850065307993,98.28,-8.2076499325337,87.78
1,21113,Jessamine County,179,1.06979990139644,84.12,-11.1563167455327,71.59
1,21115,Johnson County,109,-0.26344186472432,46.2,-15.0953109663978,28.86
1,21117,Kenton County,191,2.39969321163329,97.87,-5.68296115595829,94.75
1,21119,Knott County,82,-0.439638423338199,38.66,-15.8675914777714,16.93
1,21121,Knox County,117,0.00330215201991546,56.38,-15.658460646275,19.73
1,21123,Larue County,113,-0.941453587412337,16.51,-13.1126434614858,53.99
1,21125,Laurel County,156,0.67452640740961,76.49,-13.2085435997799,53.2
1,21127,Lawrence County,72,-0.609264805417669,30.51,-16.4096814465406,10.31
1,21129,Lee County,76,-0.902079855041253,17.88,-17.5049299132215,2.16
1,21131,Leslie County,60,-0.904764947500229,17.79,-14.8327476778544,33.15
1,21133,Letcher County,79,-0.82508974445308,20.97,-15.416917186376,23.83
1,21135,Lewis County,98,-0.941517614748705,16.48,-16.6001846873579,8.18
1,21137,Lincoln County,129,-0.66454225650311,28.13,-12.162448302669,63.32
1,21139,Livingston County,74,-0.36686250878657,41.93,-13.0163764051976,55.04
1,21141,Logan County,134,-0.225282774240041,47.6,-10.6587659849067,74.9
1,21143,Lyon County,89,-0.2486599160712,46.77,-16.2950056226055,11.36
1,21145,McCracken County,176,1.16970460433902,85.84,-14.2141694233359,41.65
1,21147,McCreary County,84,-0.771750710214438,23.54,-17.7940200211537,1.37
1,21149,McLean County,78,-0.95934572850512,15.75,-16.6063810694831,8.08
1,21151,Madison County,152,0.977418237526058,82.28,-13.2442772202051,52.82
1,21153,Magoffin County,91,-0.791984044643514,22.37,-15.9784986631822,15.27
1,21155,Marion County,81,-0.103123123402414,52.27,-13.1155108032329,53.87
1,21157,Marshall County,148,0.338999902786884,67.61,-11.5491491312504,68.5
1,21159,Martin County,69,-0.853454892106709,19.73,-16.8901957396643,5.31
1,21161,Mason County,124,0.226317734389529,64.37,-15.025999002993,29.94
1,21163,Meade County,125,-0.370085624315743,41.81,-12.1385984691995,63.54
1,21165,Menifee County,91,-0.263609982534476,46.17,-15.7882542150366,18.04
1,21167,Mercer County,99,-0.477150481938958,37.19,-15.731929269517,18.9
1,21169,Metcalfe County,97,-0.78043051051638,22.78,-17.2412554149438,3.21
1,21171,Monroe County,89,-1.07053940861269,11.99,-15.9037815089844,16.29
1,21173,Montgomery County,127,0.342827597261072,67.83,-14.6234518734227,36.02
1,21175,Morgan County,82,-1.1825987850933,8.78,-17.0223537730139,4.52
1,21177,Muhlenberg County,112,-0.605945466630344,30.61,-15.4804123977593,22.62
1,21179,Nelson County,127,0.255322408635678,65.1,-13.3885163863182,51.48
1,21181,Nicholas County,91,-0.557110067234114,33.18,-16.1224519850663,13.49
1,21183,Ohio County,95,-0.407892509906567,40.15,-15.9325573219791,15.81
1,21185,Oldham County,200,1.19426097794516,86.45,-6.957430682777,91.98
1,21187,Owen County,95,-0.964400012533407,15.53,-16.2555959571157,11.71
1,21189,Owsley County,71,0.0558787776844278,58.42,-13.785122808563,47.28
1,21191,Pendleton County,108,-0.385649986968029,40.92,-13.3564734793077,51.83
1,21193,Perry County,113,0.178986025496128,63,-15.5725515043012,21.06
1,21195,Pike County,124,0.270204071598578,65.67,-14.3555393787228,39.96
1,21197,Powell County,107,-0.135159559355153,50.94,-14.894959978438,32.07
1,21199,Pulaski County,182,0.466148351009932,71.68,-9.1178970747011,83.84
1,21201,Robertson County,55,-1.03214198403114,13.27,-15.2011550739304,27.27
1,21203,Rockcastle County,85,-0.577075122121955,32.04,-15.8999372122668,16.35
1,21205,Rowan County,93,0.17714221560095,62.87,-16.0482039494687,14.48
1,21207,Russell County,98,-0.74858310310671,24.37,-17.2796620975035,3.02
1,21209,Scott County,95,0.876935952176432,80.27,-10.5069879253067,76.04
1,21211,Shelby County,168,0.676709129534905,76.58,-9.12736059991423,83.71
1,21213,Simpson County,108,0.515842505359822,72.64,-12.249828626917,62.71
1,21215,Spencer County,116,-0.153891307203097,50.08,-14.2364487721726,41.43
1,21217,Taylor County,126,-0.0575112266242659,54.02,-15.9597074405329,15.56
1,21219,Todd County,114,-0.965988449353482,15.49,-12.3094877438579,62.33
1,21221,Trigg County,109,-0.564554387349479,32.8,-16.0470482545088,14.51
1,21223,Trimble County,81,-0.516530692193451,35.38,-15.5778265311673,20.94
1,21225,Union County,86,-1.06982956702457,12.03,-15.9002719041967,16.32
1,21227,Warren County,212,1.46204618394506,90.74,-10.4115346787923,76.55
1,21229,Washington County,96,-0.73979794031155,24.66,-15.3082574529183,25.71
1,21231,Wayne County,101,-0.640732962426566,29.08,-15.44826690903,23.35
1,21233,Webster County,91,-0.863872806446369,19.34,-16.1828728675117,12.69
1,21235,Whitley County,118,0.153828953612095,62.01,-15.6134099334603,20.43
1,21237,Wolfe County,94,-0.651496922365817,28.51,-15.8500411492681,17.21
1,21239,Woodford County,121,0.759583506595201,78.05,-11.4550142124707,69.11
1,22001,Acadia Parish,188,-0.296065659185404,44.64,0.747275548303591,99.36
1,22003,Allen Parish,77,-0.53653806935404,34.27,-15.2950790398851,25.93
1,22005,Ascension Parish,203,0.979701524866158,82.34,-6.93228557368897,92.01
1,22007,Assumption Parish,106,-0.60933711349508,30.45,-14.0200136239987,44.67
1,22009,Avoyelles Parish,129,-0.79819179644785,22.08,-11.0902326339959,72.03
1,22011,Beauregard Parish,135,-0.292080239415981,44.89,-13.6804218815433,48.36
1,22013,Bienville Parish,73,-1.10598508835646,11.07,-14.7895589116636,33.63
1,22015,Bossier Parish,193,0.804254469570438,79.19,-9.38194230121527,82.31
1,22017,Caddo Parish,229,1.26217610816723,87.43,-3.58594981327329,97.23
1,22019,Calcasieu Parish,210,1.02199181964823,83.04,-7.00587000919693,91.79
1,22021,Caldwell Parish,90,-0.958145600247111,15.78,-15.6185965467798,20.33
1,22023,Cameron Parish,72,-0.411961004701569,39.93,-11.6091277824035,67.96
1,22025,Catahoula Parish,122,-0.481351146392573,36.97,-11.6708913308006,67.52
1,22027,Claiborne Parish,98,-0.785331920697802,22.59,-15.0434197908043,29.69
1,22029,Concordia Parish,113,-0.700082588160515,26.5,-14.0273670313606,44.42
1,22031,De Soto Parish,110,-0.680463305623465,27.3,-13.5543506534098,50.08
1,22033,East Baton Rouge Parish,213,1.71051124735081,93.22,-7.00503266511229,91.82
1,22035,East Carroll Parish,76,-0.982826347969245,14.89,-15.149234237439,27.97
1,22037,East Feliciana Parish,101,-0.535347114808341,34.33,-15.743414126027,18.68
